Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
THE_ROYAL_Skelbs	4	15	2.5330555555555554	3
harcipoter	2	1	0.21944444444444444	2
joe1671	4	45	1.0886111111111112	3
ericncecily	0	0	0.21888888888888888	2
Neztman	1	5	0.15833333333333333	2
bwemery5	38	41	26.98083333333333	23
Claenteh1st	5	367	29.63305555555555	79
bread5890	0	9	0.12222222222222222	2
Apophis1811	0	1	0.006388888888888889	2
6olgari	0	1	0.003611111111111111	2
CaptLouieBacca52	1	0	0.010555555555555556	2
kandyz	0	0	0.07111111111111111	3
Kean_	7	241	8.837777777777777	14
MareBare2003	1	5	2.397777777777778	5
Area51	0	3	0.021111111111111112	2
jeven44	9	91	43.822499999999984	49
iSsmo	0	10	0.4413888888888889	2
kirill1512	0	3	0.8727777777777778	3
electroboy41	0	3	0.08638888888888889	2
melbie8	3	1	0.8591666666666666	4
Zerophen	0	16	0.2980555555555556	2
Dorovio	0	1	0.11305555555555556	2
edyi2	0	0	0.004166666666666667	2
Vohzd	1	30	0.25194444444444447	2
yolomic	1	17	0.12	2
rawrman94	2	35	1.2316666666666667	2
Infinity155	0	11	0.05333333333333334	2
aljady	293	9458	782.5780555555557	607
ProSilentKiller5	0	0	0.0011111111111111111	2
teentech101	0	3	0.06	2
AssyrianBlood	0	1	0.051944444444444446	2
squareglasse	0	2	0.011944444444444445	2
babonunez	4	2	0.20694444444444443	3
ytorgonak	33	14611	509.3480555555552	784
t3hkid	38	1037	33.97333333333335	86
LavaRanger	1	0	0.41	7
Peri_Rawesome	8	157	4.0625	7
flxjhnlrssn	2	39	6.163888888888888	6
ASThome	3	41	1.765	10
JackKnife_SSG	0	1	0.14416666666666667	2
zx223	0	7	0.058888888888888886	2
UnboundStriker	3	51	0.8516666666666666	5
TheAsianTie	1	1	0.09277777777777776	5
Rebelscrafting	6	279	42.246944444444445	77
Suace	2	2	0.7972222222222222	3
DocAwesomeGames	0	34	0.43	5
Notepad329	6	621	9.399444444444443	50
Mustang9453	0	0	0	1
bigmoney12321	1	1	0.4886111111111111	8
benjamin_KZ	0	2	0.01861111111111111	2
lightdragon65	0	3	0.016944444444444446	2
Revtarget	2	6	4.389444444444444	5
Sakis17	34	65	22.0536111111111	71
failure239	11	289	7.8500000000000005	14
TheYoutubeDude	0	2	0.020555555555555556	4
TheBlackLuffy1	3	331	8.533055555555555	18
faroeswolf	1	0	0.21194444444444444	2
marcanator1	5	3	16.56944444444445	21
beinghumans	0	23	1.0975	6
Zock3rfr3akLP	0	5	0.25305555555555553	2
robertbelly	3	111	13.190277777777778	22
mammadukes12	2	8	0.24944444444444444	3
thefire2001	0	28	0.7041666666666666	11
Killznar	3	11	0.35333333333333333	2
crackazac	30	5957	156.6616666666666	255
ConnorX301	0	33	0.22416666666666668	4
jaydawg134	252	3869	336.4527777777778	283
MrMcDudeGuy	1	28	0.8116666666666666	2
Coolwalsh	0	1	0.04972222222222222	2
Teh_Octopus	5	7	0.4888888888888889	5
Coleburk	0	3	0.08166666666666667	9
BeanChan	0	4	0.06333333333333334	3
DeviousToast13	7	116	52.88722222222223	26
EnderGirl01	0	2	0.8411111111111111	2
Buttaballa	2	7	1.0869444444444445	3
usmcsamgold69	3	7	0.9299999999999999	3
Tickle_My_Testes	0	5	0.14305555555555555	2
TummasM_12	0	2	0.020833333333333332	2
xXWhiteFeatherXx	0	2	0.009444444444444445	3
grphx	30	131	13.801111111111108	41
IronOre5	0	2	0.056944444444444436	4
JMAC2045	0	0	0.017777777777777778	2
ProfoundBandit	2	31	18.741666666666667	19
EltonZheng1	0	7	0.14333333333333334	2
redcloverman	0	0	0.007222222222222222	2
CalvinHt2000	0	0	0.016944444444444446	2
kongfupizza	0	3	0.05722222222222222	2
SaintsFan123456	0	6	0.16166666666666665	2
unsupervsed_chkn	7	116	1.3333333333333333	7
cullenp	0	0	0.04111111111111111	3
HaloSniper029	7	87	13.48222222222222	22
Demosthenes_	0	10	0.10472222222222222	2
JoeNufc	0	0	1.0455555555555556	2
NinjaLemon99	40	3315	87.21777777777778	209
shoe_size	0	2	0.03194444444444444	3
Umphrey34	50	152	21.668888888888898	35
FlamingStickGuy	0	5	0.7755555555555556	3
Steven_Moffat	0	3	0.05	2
wrrrtika	0	1	0.011944444444444445	2
can619	6	145	2.8705555555555553	8
Sam2110	1	12	0.7538888888888888	3
Kavin	0	10	0.2436111111111111	3
Duke_Bilgewater	0	0	0.017777777777777778	2
Lachienoonoo12	0	0	0.31083333333333335	2
jimmithang	30	48	36.08611111111111	19
TeaCupCake	3	68	8.318888888888889	16
EvanT0408	3	9	2.2880555555555553	4
Nephilim2141	26	219	8.760555555555555	28
yamchah	0	4	0.019166666666666665	2
asowell123	0	0	0.03388888888888889	2
Smithtistics	1	294	8.118055555555557	17
Maximiliuz	3	63	6.786666666666668	16
blm456	0	5	0.09666666666666666	2
A_dish	0	1	0.15583333333333332	3
kalamityjane	0	7	2.4274999999999998	8
iks411_	0	1	0.025833333333333333	2
Chuckie831	0	7	0.04638888888888889	2
jerryfly234	0	3	0.12583333333333335	5
byDuRaN	0	0	0.051944444444444446	2
CryCrest	6	17	2.6758333333333333	4
Jokr	1	384	35.78777777777778	61
HerbSquasher	12	290	26.522222222222226	55
BigSteedy	1	0	0.018333333333333333	2
Dogee	0	14	0.04972222222222222	5
cthunder77	0	5	0.075	4
tarknaud	4	109	1.3102777777777777	7
Das_Moo	0	2	0.05583333333333333	3
Jack_Irick	0	8	0.1622222222222222	5
Damanta	1	3	0.5313888888888889	3
Rorysav	0	2	0.12555555555555556	6
Lindonator	0	13	0.08166666666666667	2
isam6	0	0	0.05527777777777778	2
qghop	14	826	27.458611111111104	63
jibbiontour	0	37	3.191388888888889	3
redskiller28	18	66	7.215277777777778	16
viocondios	0	2	0.24416666666666667	3
Thomas222	0	0	0.0044444444444444444	2
bennyboy112002	0	12	0.09111111111111111	2
BarkenWithABlock	0	5	0.18166666666666667	2
SwineDrGonzo	0	1	0.3825	2
Pichuman126	11	80	2.9169444444444443	11
monsterslayer7	0	11	0.08305555555555555	2
TrollsOfDuty	2	2	0.12138888888888888	3
chschiffi1999	0	1	0.0075	2
Morganblood	0	5	0.26416666666666666	2
PossiblePizzaman	2	74	0.6530555555555556	4
blockosoap	6	25	1.3947222222222222	3
dyslexicmystic	4	5	0.6475	4
dewblackio	0	1	0.03194444444444444	2
boytoys	0	4	0.08416666666666667	2
Dovah_Cows	0	2	0.0625	2
lpdav	0	0	0.023055555555555555	2
magi_assassin	0	1	0.05611111111111111	2
baskettie	0	0	0.07416666666666667	2
Jerbdoe	31	458	276.1252777777777	357
dp2015	46	5399	124.74527777777772	158
TenderKogee	24	1309	33.46583333333333	48
Deliciousman	1	4	0.3541666666666667	2
kustomrotary	2	12	0.5875	2
Blendini	1	15	0.21305555555555555	4
Phlegmatik	0	1	0.08333333333333334	3
Giants92	34	449	66.81416666666664	114
MEGABONUS92	0	0	0.02777777777777778	5
rppantek	0	73	7.489444444444445	11
WitherDan	1	41	1.4861111111111112	3
fryck	0	1	0.005	2
Tylar	0	2	0.11666666666666667	2
owlgirl1414	0	2	0.0175	2
WalkerS12	1	1	3.6302777777777773	6
CelticsKnight	0	5	0.4275	2
RadioactiveEric	26	10	16.292777777777776	33
Glad1105	0	0	0.06111111111111111	2
Joshua6131	0	1	0.010833333333333334	2
SydBliss	9	69	5.688055555555556	6
Ficarra1002	0	0	0.13861111111111113	3
pausebeef2	0	6	0.042777777777777776	4
Alextigtig	0	12	0.3244444444444444	2
ZS259	4	462	9.07611111111111	28
Flyingscorpion12	1	15	0.3172222222222222	3
brintnall12	0	0	0.017777777777777778	2
Barzel1	1	0	0.23972222222222223	2
MeTa11ic	0	4	0.04777777777777778	2
DC626	2	32	0.2061111111111111	2
jaredec	4	14	8.36	43
boxinsideabox	0	30	0.4841666666666667	2
jasper979	3	53	1.0733333333333333	7
CenterOfLife	9	22	7.603611111111111	17
hobex	0	1	0.005	2
les_aka_noah6131	0	1	0.0038888888888888888	2
_PeggyHill_	0	17	0.5013888888888889	12
PleaseDiePie	0	0	0.05	2
flavrusu	21	17	3.477222222222222	7
SIMPLICITY36	3	119	12.513611111111114	28
ghowardtx	0	1	0.04611111111111111	2
Staiger	5	233	50.58249999999998	42
cake_maker	0	8	0.06916666666666667	2
akirksey	0	1	0.23	2
santtuvaa	0	6	0.08722222222222223	2
_DeltaNinja_	0	7	0.10333333333333333	2
KikiMeowMix	2	170	2.4238888888888885	7
mbshyn	2	88	0.72	3
Pihlajaviita	0	4	0.0925	3
midobim	9	261	43.08777777777778	32
heidiflynn09	0	2	0.04055555555555555	3
_kimmey_	3	53	13.811666666666667	16
WarriorTitan	75	6318	368.18444444444503	587
Rolandminer	0	3	0.036944444444444446	2
imanbeast2	1	5	0.5255555555555556	3
G8_a	0	0	0.006944444444444444	2
millermdk	0	2	0.020555555555555556	2
MCwoodman	26	113	10.372222222222222	16
InsertImmortal	0	1	0.034444444444444444	2
silence7	2	5	0.37222222222222223	4
Sophia123456	0	0	0.11666666666666665	3
emmabeany161	1	30	0.34888888888888886	3
Spiced_Pork	1	5	0.875	3
koipond	0	0	1.4494444444444445	19
IveGotChortles	1	11	0.21305555555555555	2
scarredwolf	8	5	1.0980555555555556	2
chargio	2	88	12.76222222222222	10
krazy_kat77	0	6	0.024444444444444446	2
thecoolestginger	2	2	0.13111111111111112	2
Kukhai	1	32	1.2861111111111112	2
SnoopyOnDaLoose	1	0	0.10611111111111111	2
_Kef_OU_	0	0	0	1
BoomFoxx	2	20	0.9188888888888889	4
Froydel	1	1	0.085	2
MILODGROUP	0	0	0.0019444444444444446	3
TheBlueSkyShow	0	1	0.0475	2
shed_shed	12	300	87.57666666666668	37
Xyr3siC	0	15	0.2683333333333333	5
stampyhug	0	0	0.008055555555555555	2
taco4lyfe1247	1	2	0.29055555555555557	3
midnightarrow	0	2	0.13194444444444445	2
skithixx	0	256	10.303055555555558	13
AraneaeDiscordia	0	10	0.19972222222222225	3
xsimonsiggex	0	0	0.0030555555555555557	2
klutch2013	2	3	0.6755555555555556	5
BridgeDweller	6	122	7.034166666666668	21
Slipplaysmc	0	2	0.018055555555555554	2
askuhn05	120	549	166.62499999999994	150
phreezetaru	0	2	0.15583333333333332	2
Hippyy	1	1	0.08138888888888889	3
itZcolton	0	1	0.021944444444444444	2
Shotgun2469	1	12	0.17055555555555554	6
Xtremebrawler	4	393	2.1825	5
snipersnot	0	6	0.6483333333333333	4
kewlrobloxboi	0	2	0.08777777777777777	3
Edis_Jusufovic	3	9	0.5652777777777778	2
Hybrid_2	1	8	0.9063888888888889	5
Great_job44	0	2	0.02361111111111111	2
RyanKim	7	42	12.931388888888888	18
irockyosocksoff	32	44	71.54055555555556	67
baconfortress	97	5038	245.49861111111122	258
typherus	1	0	0.27055555555555555	3
ThunderWorkz	0	15	0.515	4
rbmadd	0	0	0.02722222222222222	2
MR_TAC0MAN	0	4	0.1063888888888889	2
negligente	2	52	3.7716666666666665	7
awcallard	10	6	3.6033333333333335	14
BreaKid	0	2	0.013055555555555556	3
_moot_	0	2	0.04833333333333334	3
NationsPt	1	3	0.23916666666666667	2
toggomusic	0	4	0.056666666666666664	2
godsgirl101	0	0	0.0022222222222222222	2
Jikkzz	0	3	0.2980555555555556	2
Graafmanneke	0	58	1.0577777777777777	6
XxJay620xX	0	0	0.04666666666666667	5
KanadeKuragehime	0	1	0.1947222222222222	2
Jisher	1	3	0.4216666666666667	2
LooneySparksz	1	27	0.4925	2
InTheVoie	0	1	0.3738888888888889	2
Limpfy	0	1	0.025277777777777777	2
Mergen12	3	1	0.9661111111111111	3
frazierinacoma	0	4	0.0661111111111111	2
CRILLZDAWG_73	0	3	0.13416666666666666	2
Coolzo31	0	3	0.029444444444444443	2
xxMagik_Baconxx	0	5	0.02638888888888889	2
trebble_bay	0	1	0.0275	3
Shadida	0	1	0.075	2
StamfordBlues32	4	13	0.7263888888888889	4
ZahraPie	2	13	0.4497222222222222	7
PraiseDraven	0	10	1.3694444444444445	2
Oryuko	1	107	3.6227777777777774	4
ThkingMC	2	6	0.024166666666666666	2
iwasapenguin	0	0	0.04083333333333333	2
pmannion	0	2	0.005277777777777778	3
Boardchip	1	12	0.17472222222222222	2
daniel_lijmer	0	4	0.5422222222222222	3
Archon_Adonaios	5	54	1.6949999999999998	3
BloodiestGamer	0	0	0.0075	4
MC900FooTJesus	2	11	0.31305555555555553	4
jackjt8	1	18	0.6791666666666667	2
ninja_extreme321	0	1	0.010833333333333334	2
alanahikarichan	5	331	30.901666666666664	29
janimationd	0	7	2.68	4
alexknight94	117	1477	152.48055555555564	406
Hintabs	0	0	0.415	2
LuckilyUnlucky	19	21	38.57277777777778	25
TremoBang	1	1	0.07555555555555556	2
SIKT3MPZ	0	0	0.01361111111111111	2
Bakilas	1	3	1.9994444444444444	2
Nonokohime	1	13	0.4875	3
Langly_	3	161	13.814166666666667	19
GPLegend	0	3	0.06444444444444444	2
ragewolf120YT	0	0	0.03805555555555556	2
CrossDresiNate	1	2	0.11861111111111111	2
kliadi	6	88	3.005277777777778	7
ventricular	4	11	0.5691666666666667	2
Lepsep3	1	11	0.21055555555555555	2
etray	1	50	2.9366666666666665	13
Specimen118	7	2	1.3486111111111112	2
Ibutonic	0	2	0.04666666666666667	2
UncleFunkAll	3	49	9.082777777777777	7
fiskelik	0	11	0.2152777777777778	2
KeikoYurino	0	10	0.06222222222222222	2
tuskyhoot	27	300	47.92138888888889	71
SerbanJuice	4	252	3.2352777777777777	5
PJMacMarty	0	1	0.06527777777777778	2
Crazypig12	0	5	0.09638888888888889	2
gamertmnt	0	16	0.09833333333333334	4
DivineWolfie	1	1	0.058055555555555555	2
CPChrisdogg	0	0	0.44805555555555554	2
LawlBall	59	108	134.82444444444448	167
pingpong123321	0	1	0.015277777777777777	2
Sir_melonz	0	1	0.010555555555555556	2
Iqbal123HD	0	0	0.0002777777777777778	4
mcyt4004	0	1	0.13916666666666666	2
Hawkslide	1	0	0.18055555555555552	5
tobyhasgame	124	9286	422.58055555555575	150
haloODSTplayer	0	4	0.05	2
longhead77	4	170	17.355000000000004	30
DobbyOnTheGo	1	4	3.158611111111111	4
destroyerjvr	1	47	0.7216666666666667	2
ArticHood	0	3	0.14805555555555555	2
Co0pr	1	2	0.89	2
legofishhy	1	15	0.11416666666666667	2
Trogarth33455	96	287	119.64500000000004	84
BearVsGaming	0	0	0.042222222222222223	6
Snorkuls	1	76	1.2755555555555556	5
JP_Jonathan	9	139	15.637500000000001	19
thecamwars	0	0	0.0044444444444444444	2
mikeyman2000	0	2	0.05	2
The_Jinkest	0	13	0.3961111111111111	4
DavUx1	13	133	5.898611111111111	22
crazyred394	12	8	28.397777777777783	23
Zackie_Chan42	4	46	0.6430555555555555	18
KingKrafter123	2	19	0.17555555555555555	2
pillboxcamp	2	23	1.0197222222222222	3
gunmaker117	4	4	2.756388888888889	4
elitetroopa25	5	135	2.950555555555556	17
Volarin	6	29	21.28527777777778	30
maxandsammy123	2	48	1.6283333333333334	4
ThePigeonater	108	2409	229.2380555555555	145
Allhailspacecat	0	0	0.08	2
Mysteryminer1	0	1	0.007222222222222222	2
WebbGamingHD	1	6	0.1561111111111111	6
Generic_Builder	1	183	15.963611111111112	24
watlingj	0	0	0.020555555555555556	3
naskamu	0	1	0.014722222222222222	2
studionashvegas	0	2	0.23833333333333334	2
misterdestructo	0	0	0.03888888888888889	2
jinn_1	5	13	2.051388888888889	3
2Gamers	0	1	0.007222222222222222	2
benlaurin	2	2	0.3375	4
Tarlor3	5	12	9.325833333333334	25
ThijmenB09	0	2	0.0636111111111111	2
vincemibero	2	105	3.415833333333333	13
rentrag	0	1	0.0938888888888889	5
Parpidar	6	49	1.3777777777777778	4
petaldancing	2	687	140.6349999999999	156
alrossi15	0	2	0.014722222222222222	2
daxt3002	0	0	0	1
loveALLthedocs	31	147	19.98166666666667	27
enderman6696	0	1	0.01	2
Mercuonius	1	0	0.8855555555555555	2
BlondieLiz	0	0	0	1
spamyak	0	4	0.9772222222222222	4
nipzx	2	233	39.254444444444445	21
Jedigon	1	10	2.3405555555555555	9
lacrossemvp	0	1	0.025833333333333333	2
mini_me42	0	1	0.009722222222222222	2
Flintface	6	47	5.934444444444444	7
Justin32292	1	10	0.19527777777777777	2
masterofninjas	0	7	0.020555555555555556	2
finaleia	0	1	0.18833333333333332	3
PahPAhSha	3	12	0.8386111111111111	4
Im_Emma	0	2	0.018333333333333333	2
endermanhnter	0	1	0.0075	2
iLaxBro	0	14	1.0361111111111112	6
Rusted_	0	3	0.025555555555555557	2
XxPRED4TORZxX	11	15	2.6388888888888893	4
Scars_	0	14	0.3408333333333333	2
kcd12321	0	1	0.15805555555555556	2
Ryaan200	1	2	0.0325	2
mcmanusaur	1	2	0.06972222222222223	2
rseitz	14	774	40.87555555555556	23
powrboi	51	266	34.346944444444446	46
DigDugtrio	13	129	21.64555555555556	14
R3DN30N	3	10	0.6519444444444444	3
SxyToad	1	18	0.14444444444444443	2
NizzleDrizzle	0	1	0.24138888888888888	5
Petr0lsk	0	4	0.04777777777777778	2
sirShallKewlU	0	0	0.1313888888888889	3
BankPvp	0	9	0.0033333333333333335	2
S_A_Killer	6	113	2.4880555555555555	5
CityPony	10	74	29.234444444444446	25
hipporunner_	0	2	0.065	2
thebeardedman98	0	0	0.030555555555555555	2
alexthewinner	0	2	0.02666666666666667	2
PLUSCrafter13	0	0	0.013333333333333334	2
shadowPMC	1	14	3.1847222222222222	4
jules787	16	224	7.218055555555557	9
alexftwlol5	0	1	0.22527777777777777	2
MIHALOP	30	353	62.73055555555556	200
bigboy3000	1	5	0.24888888888888888	4
creator247	16	119	7.430277777777778	10
Purple_Elephant2	0	0	0.07888888888888888	2
_BioDragon_	0	6	0.10333333333333332	5
sharkmancd	2	10	0.7777777777777777	4
atomic2354	0	2	0.05361111111111111	3
markbill	9	20	12.253611111111116	36
Pops808	2	3	0.9119444444444444	3
MagicRasin	5	54	3.295	3
joseaperez	0	0	0	1
AnonymouzLSB	0	0	0.016944444444444446	2
SaintVee	0	18	0.33916666666666667	2
m4nello	0	2	0.017777777777777778	2
elyk392	9	119	1.6936111111111112	7
lwamotorsport	0	34	1.0355555555555556	4
Aavarex	1	16	0.26055555555555554	4
YomamaBig	128	8403	303.8638888888889	208
CdSpikez	0	1	0.009444444444444445	2
DiamondEyezz	0	0	0.0030555555555555557	2
bh_16	0	3	0.056666666666666664	2
BajanConadain	0	0	0.019444444444444445	2
AstroUniverse	0	0	0.0075	2
1passwordguy	0	1	0.005555555555555556	2
zarentron3	0	0	0.005555555555555556	2
RooBug	0	3	0.029166666666666667	3
gleavek	2	3	0.22111111111111112	2
MooMooMilker	0	7	0.04055555555555555	2
FallenHero26	1	0	0.27444444444444444	6
s4x0r	31	270	94.82416666666664	107
skatechick28	120	1222	139.7461111111111	208
IRON_ALY	1	2	0.42944444444444446	3
AcadianBlock	0	1	0.023055555555555555	2
Katantunoro	0	40	0.7272222222222222	4
Bloodlust729	0	3	6.024444444444446	6
thejavalad	1	1	0.3497222222222222	2
Explorer	3	594	22.22083333333333	27
Ddarkdrake	8	371	7.783333333333333	12
oooohyeah76	4	109	1.0583333333333333	18
CrazyWonderBread	2	11	3.0594444444444444	5
goatcheese97	0	0	0.0033333333333333335	2
Swenhund	0	5	0.12277777777777778	2
tortifer	1	1	0.11833333333333333	2
MrPronounce	0	4	0.057777777777777775	2
jimmers14	0	0	0.026944444444444444	2
ShylaMizanin	1	0	0.18416666666666667	2
Blatzalyza	76	995	36.08027777777778	32
DougL227	0	5	0.34805555555555556	5
Rabbitboy4641	2	12	0.10916666666666666	2
mcvey	0	0	0	1
Fettrones	0	0	0.12583333333333335	5
ericryu24	0	5	0.18416666666666667	2
purplepuff19	0	8	0.25916666666666666	4
PartyBlocker1111	0	7	0.042222222222222223	3
R1shal	2	48	3.1158333333333332	4
xNwhale8182x	0	13	0.002777777777777778	2
buckshotmurder	0	2	0.09694444444444444	4
Foxerrz	0	10	0.08555555555555555	3
epicface7928	0	0	0.009444444444444445	2
L3vy632	0	0	0.10611111111111111	2
Totoz999	1	0	0.08472222222222223	3
cjcricket	0	33	2.0841666666666665	8
pointski	0	3	0.14027777777777778	3
Nibirue	6	8	5.2	12
csully94	5	573	31.902499999999996	59
Doctor675	35	696	36.052499999999995	58
pocket2000	1	0	0.2186111111111111	3
xGhost042x	8	54	5.076944444444444	14
kaderos	2	11	6.29	16
Rawkost	0	1	0.11861111111111111	3
harveyjohns	0	0	0.0038888888888888888	2
WayGroovy	1	10	0.16444444444444445	3
cinnamongum	0	1	0.01361111111111111	2
SmoothyBuns	1	0	0.06277777777777778	3
kalzor	14	278	50.62444444444444	62
febo123	0	1	0.036944444444444446	3
Smoshie_chan717	0	0	0.013055555555555556	2
ZeeZeeB	0	2	0.008611111111111111	2
Archacharch	0	4	0.11277777777777778	2
wwsprint	2	130	16.33	20
Sonic6434	11	1045	30.06416666666667	83
atomant50	0	1	0.008888888888888889	2
Alucard_87	15	2	30.381666666666664	11
Tyrusthegod	0	11	0.07083333333333333	3
LowDefinitionHD	0	1	0.05472222222222222	2
coltrain90	5	0	1.7672222222222222	3
Sighcologist	0	2	0.03833333333333333	2
Awestruck_ing	1	1	0.04166666666666667	3
Wood_Bend	0	140	1.1158333333333335	4
omgpoet	0	0	0.035833333333333335	2
maxrabbit44	0	0	0.035833333333333335	3
shibbidah	151	2060	121.9136111111111	163
Blazetheph03n1x	0	0	0	1
Longey98	0	0	0.004166666666666667	2
Triplenox	1	2	0.09083333333333334	2
jaspervo	0	1	0.0425	2
Cresticon	73	80	30.10222222222222	14
datamosher	1	3	0.1527777777777778	2
SweetTux	9	5	3.298611111111111	7
CaptainElectron	0	4	0.2222222222222222	3
mini_turk	7	0	3.2547222222222216	7
Master_Rave1029	16	232	10.110555555555555	10
GreenZone9	0	0	0.4377777777777778	12
ventralbigfoot8	15	478	11.66111111111111	29
Ladsteroni	13	3	22.10527777777778	16
Candy_owl	3	101	16.30861111111111	9
kmartinez1999	1	4	0.0675	2
AsherMaxwell	0	2	0.007222222222222222	2
newgobby72	5	22	0.2811111111111111	4
kieran_k695	7	121	14.725555555555557	17
Razorsadist	0	5	0.10666666666666667	2
Dr_Chill	0	7	0.3680555555555556	3
Mintperson	0	5	1.4213888888888888	4
Champatriot	206	5077	290.96833333333325	340
Lilaine71	0	0	0.14888888888888888	2
snoopycrafter	0	1	0.014166666666666666	2
Glowin147	4	16	1.7197222222222222	10
opeey	1	10	0.345	4
samshamsam	1	12	2.364444444444445	7
Son_of_Chronos	0	2	0.255	4
zellbud	1	16	0.255	5
buggybear	0	9	1.6669444444444443	2
flamo900	0	1	0.03944444444444444	2
Mario2013eh	1	3	0.31277777777777777	2
tacosrawesome	11	348	14.644444444444439	30
mikeishigh	3	16	1.0911111111111114	10
Juxtixe	3	144	7.3625	8
Cornaholic	0	1	0.06666666666666667	2
Takkuso	4	77	5.397222222222222	10
Hallohallofree	0	5	0.10833333333333334	2
dron24427	0	1	0.02388888888888889	2
aqok	0	23	0.21972222222222224	2
SatisfiedSpirit	0	40	0.11277777777777778	2
sheepgotoheaven	0	3	0.14833333333333332	3
OnyxDev	0	6	0.2577777777777778	4
EndermanStan	0	1	0.051111111111111114	2
Propaganda	22	26	1.2891666666666668	7
PiXeL_2D	0	1	0.06944444444444445	2
Mr2procom	0	4	0.021666666666666667	2
evansmoot	17	74	9.214444444444442	33
fthuo12	0	20	0.30083333333333334	2
hallediaz	0	2	0.12305555555555556	3
Gavinaik	0	1	0.19722222222222222	2
Aludane	1	4	1.5369444444444442	8
SamTheDog123	0	28	0.4116666666666667	6
connor2444	0	42	5.886666666666667	10
chilinvilin	1	14	0.955	15
pokebuzz123	0	1	0.06583333333333333	3
Fly1ngP4nd4	25	143	49.63194444444445	33
nateXdog	0	7	0.024444444444444446	2
Scottrik	9	47	1.4652777777777777	2
johnmbowen	0	4	3.3347222222222217	12
LeonBaker91	1	23	0.26472222222222225	2
sosmonkey	5	73	2.608055555555555	6
Balmonte	2	0	0.15055555555555555	2
_NickV	12	558	155.93805555555554	307
Silver_IV	2	62	0.8644444444444445	11
Kurpus	9	607	12.680833333333334	47
jamdyl	0	0	0.03638888888888889	2
zqfmbg153	233	5059	442.81611111111084	376
ForeverSharp	1	6	0.40055555555555555	3
Lsrpm	0	2	0.06916666666666667	2
bdrummerj	1	2	0.04777777777777778	2
BAR_HARRISON	2	4	0.3597222222222222	2
TotalForge64	0	1	0.020833333333333332	2
eric101101101101	4	135	18.808888888888884	28
Cryseul	0	29	0.185	4
Halford	0	12	0.3683333333333334	6
Justin1311	0	1	0.03222222222222222	3
mrschnabel	1	2	0.5847222222222221	6
Kasplazm	1	10	0.0375	2
djjermy	0	0	0.02361111111111111	4
flamedawg6	1	6	0.10527777777777778	3
paintrly	0	1	0.011944444444444445	2
aceboy20	0	1	0.03666666666666667	2
Joeight	20	111	13.127777777777776	8
QuietImp	73	1823	105.96111111111108	61
lol	0	1	0	0
CapSierra	0	0	0.0075	2
clockworkx	0	2	0.05611111111111111	2
Midnight_Gear_	16	273	5.7666666666666675	13
Warfstache24	0	16	0.18333333333333332	4
Legit_Neymar	18	65	3.700277777777777	34
Keleshar	0	0	0.5205555555555555	4
hibye4321	0	0	0.017499999999999998	3
ChibsTieudiks	1	37	0.7119444444444445	3
Rarxrar	0	2	0.05527777777777778	2
dylanmcgamer	1	7	0.14222222222222222	2
LGpwnage	0	0	0.03833333333333333	2
ThePaIadin	0	8	0.35944444444444446	25
FoxMagick	0	23	0.32555555555555554	2
megatrook89	4	1683	23.291111111111107	19
Windows95	1	7	0.7983333333333333	2
loca_21	0	0	0.09611111111111112	3
mattlhew	3	40	3.226666666666667	6
Colonel_Caliss	6	2164	63.65027777777779	52
%1$s	0	38	0	0
timaeusDerpified	1	6	0.4905555555555556	2
crafter2w	0	2	0.009444444444444445	2
eliasgull	0	6	0.1413888888888889	2
Zamitalo14	0	6	0.06638888888888889	2
DJLEGITPORK	0	29	0.22722222222222221	2
zacharygoo2	0	0	0.07416666666666667	2
kungpao_potato	0	2	0.11083333333333334	2
Terrainosaur	0	2	0.10416666666666667	2
XWolfDogX	3	490	104.10000000000001	151
jparker25	89	3135	95.25805555555556	171
PeelyUK	0	0	0.004722222222222222	2
FuriousMage	0	10	0.10527777777777778	3
pinehole	38	89	34.02055555555556	31
babblast95	0	4	0.03111111111111111	2
TheOnlyMatt	1	15	0.9116666666666667	7
ThatGuyFTPigs	28	335	30.606666666666666	41
ChrisHansenTCB	0	0	0.09361111111111112	2
bounty1663	0	2	0.025277777777777777	2
madeline	1	77	0.4363888888888889	4
ShadowsRyder	0	26	0.24222222222222223	2
lightcycle1709	0	0	0.042222222222222223	2
GiantsFan17	2	54	5.0424999999999995	7
LinkTheOPGamer	3	249	1.2219444444444443	5
quarzopowa	0	1	0.7344444444444445	2
Ivan5x	0	1	0.12944444444444445	2
DaBlick	0	1	0.027777777777777776	2
Smet	1	3	0.12944444444444445	2
ThePRED4TORZ	28	222	73.98638888888895	83
1M_SLIME	5	235	4.885555555555555	25
xXMEWTOXx	0	4	0.12805555555555556	2
KirAFisH	0	1	0.11055555555555556	2
SirZero18	0	1	0.04888888888888889	2
Jexthis	2	85	2.5508333333333333	7
Minecraft	0	1	0.030555555555555555	4
ItsGralex	0	3	0.041666666666666664	2
chris11302	0	9	0.44499999999999995	4
crazyperson210	1	13	0.571388888888889	3
Sollace5791	0	9	0.20166666666666666	3
